Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Channel11,Channel13,Label
0.5590994371482176,0.48643410852713176,0.488843813387424,0.4850894632206759,0.5126705653021442,0.5440613026819923,0.5452716297786722,0.4387947269303202,0.44561403508771935,0.48643761301989147,0.4646840148698885,0.48630136986301364,0.0
0.6041275797373358,0.563953488372093,0.5598377281947262,0.4751491053677932,0.39571150097465885,0.34865900383141757,0.3279678068410463,0.2542372881355932,0.2912280701754386,0.3598553345388788,0.36617100371747213,0.4400684931506849,0.0
0.5909943714821764,0.5949612403100775,0.6734279918864098,0.658051689860835,0.6101364522417154,0.5478927203065134,0.46881287726358156,0.3182674199623352,0.268421052631579,0.24231464737793845,0.1784386617100372,0.2534246575342466,0.0
0.5234521575984991,0.45930232558139533,0.44624746450304265,0.3996023856858847,0.38791423001949316,0.4367816091954022,0.5150905432595574,0.5103578154425612,0.5894736842105264,0.6726943942133815,0.6747211895910781,0.6678082191780821,0.0
0.574108818011257,0.5406976744186046,0.5517241379310345,0.5009940357852882,0.45419103313840153,0.4808429118773946,0.5311871227364187,0.4971751412429379,0.5350877192982456,0.6094032549728752,0.6096654275092936,0.535958904109589,0.0
0.4727954971857411,0.3875968992248062,0.34077079107505076,0.30019880715705766,0.30409356725146197,0.42145593869731796,0.5352112676056339,0.5329566854990584,0.5491228070175439,0.5334538878842676,0.42936802973977695,0.3595890410958904,0.0
0.6810506566604128,0.6027131782945736,0.5578093306288032,0.5447316103379721,0.5341130604288499,0.5325670498084291,0.4869215291750504,0.3578154425612053,0.3140350877192983,0.2748643761301989,0.22862453531598514,0.27910958904109584,0.0
0.3564727954971857,0.35465116279069764,0.4178498985801217,0.4433399602385686,0.44834307992202727,0.44252873563218387,0.460764587525151,0.4218455743879473,0.4736842105263158,0.5479204339963833,0.5446096654275093,0.4554794520547945,0.0
0.6904315196998123,0.6124031007751938,0.6064908722109534,0.6003976143141153,0.6296296296296295,0.6666666666666665,0.6820925553319921,0.5781544256120528,0.5596491228070176,0.5913200723327305,0.587360594795539,0.6095890410958904,0.0
0.4071294559099437,0.5251937984496124,0.6795131845841785,0.757455268389662,0.797270955165692,0.8333333333333333,0.8450704225352114,0.6949152542372882,0.6280701754385966,0.5913200723327305,0.4516728624535316,0.3030821917808219,0.0
0.5309568480300187,0.48062015503875966,0.4746450304259635,0.46719681908548705,0.49122807017543857,0.5229885057471264,0.5352112676056339,0.4538606403013183,0.46842105263157896,0.5027124773960217,0.5037174721189591,0.5787671232876712,0.0
0.5891181988742964,0.5116279069767442,0.4929006085192698,0.4592445328031809,0.4405458089668616,0.4578544061302681,0.4828973843058351,0.4086629001883239,0.424561403508772,0.4665461121157323,0.4851301115241636,0.5342465753424657,0.0
0.5290806754221389,0.5271317829457365,0.5943204868154158,0.5904572564612326,0.6023391812865497,0.6187739463601531,0.631790744466801,0.5291902071563088,0.5491228070175439,0.5840867992766726,0.5315985130111524,0.5428082191780822,0.0
0.3621013133208255,0.32751937984496127,0.4219066937119676,0.5069582504970178,0.557504873294347,0.5670498084291187,0.5714285714285715,0.4821092278719397,0.4964912280701755,0.5388788426763109,0.47211895910780666,0.4417808219178082,0.0
0.5347091932457786,0.5775193798449613,0.6572008113590264,0.6461232604373757,0.6354775828460039,0.6053639846743294,0.6156941649899398,0.5461393596986818,0.5526315789473685,0.5497287522603977,0.4479553903345725,0.3390410958904109,0.0
0.7129455909943715,0.689922480620155,0.691683569979716,0.6660039761431411,0.6705653021442495,0.689655172413793,0.7243460764587526,0.608286252354049,0.5719298245614035,0.5461121157323688,0.4907063197026022,0.547945205479452,0.0
0.9849906191369606,1.0,1.0,0.8508946322067594,0.6705653021442495,0.49616858237547884,0.3480885311871228,0.2071563088512241,0.21228070175438601,0.2513562386980108,0.258364312267658,0.4931506849315068,0.0
0.6547842401500938,0.5387596899224806,0.45841784989858014,0.3856858846918489,0.33723196881091616,0.3122605363984674,0.3199195171026158,0.2937853107344633,0.3543859649122807,0.4213381555153707,0.4516728624535316,0.4982876712328767,0.0
0.5778611632270169,0.5775193798449613,0.6855983772819473,0.805168986083499,0.8148148148148148,0.850574712643678,0.9275653923541249,0.8022598870056497,0.7052631578947368,0.6600361663652803,0.5613382899628253,0.42123287671232873,0.0
0.5909943714821764,0.6918604651162791,0.8194726166328601,0.7654075546719681,0.6783625730994152,0.6168582375478926,0.5553319919517103,0.4331450094161959,0.47017543859649125,0.5732368896925858,0.6078066914498141,0.7534246575342465,0.0
0.3621013133208255,0.34108527131782945,0.3935091277890467,0.4751491053677932,0.5536062378167641,0.6398467432950191,0.6619718309859156,0.5235404896421846,0.48771929824561405,0.4900542495479204,0.45353159851301117,0.3818493150684931,0.0
0.45590994371482174,0.4263565891472868,0.5111561866125761,0.536779324055666,0.530214424951267,0.5593869731800766,0.6277665995975856,0.5668549905838042,0.5631578947368421,0.6148282097649186,0.5892193308550185,0.4554794520547945,0.0
0.7786116322701688,0.6608527131782945,0.5375253549695741,0.3757455268389662,0.24951267056530213,0.22605363984674326,0.23943661971830993,0.25988700564971756,0.38070175438596493,0.4990958408679927,0.5185873605947955,0.5256849315068493,0.0
0.5816135084427767,0.5329457364341085,0.54158215010142,0.5069582504970178,0.5087719298245614,0.5421455938697317,0.5734406438631792,0.487758945386064,0.4842105263157895,0.5009041591320071,0.46096654275092935,0.4931506849315068,0.0
0.5328330206378987,0.5406976744186046,0.5720081135902637,0.4850894632206759,0.43079922027290446,0.4291187739463601,0.4346076458752516,0.3709981167608286,0.40877192982456145,0.44122965641952977,0.4423791821561338,0.5821917808219178,0.0
0.5046904315196998,0.5058139534883721,0.5618661257606491,0.6182902584493042,0.6471734892787524,0.6551724137931034,0.659959758551308,0.5743879472693032,0.5877192982456141,0.6274864376130198,0.6133828996282528,0.559931506849315,0.0
0.21388367729831143,0.24031007751937983,0.34077079107505076,0.39165009940357853,0.4600389863547758,0.5134099616858236,0.585513078470825,0.5499058380414312,0.5736842105263158,0.5605786618444846,0.4052044609665427,0.1678082191780822,0.0
0.5103189493433395,0.4728682170542636,0.5010141987829615,0.49701789264413515,0.5087719298245614,0.5306513409961685,0.5492957746478874,0.4858757062146893,0.5298245614035088,0.6057866184448463,0.5985130111524164,0.6113013698630136,0.0
0.48405253283302063,0.45348837209302323,0.4969574036511156,0.5049701789264414,0.4873294346978557,0.4693486590038313,0.48088531187122746,0.4124293785310734,0.368421052631579,0.5171790235081374,0.5557620817843866,0.5496575342465753,0.0
0.4071294559099437,0.3701550387596899,0.3772819472616633,0.5089463220675944,0.5419103313840156,0.5727969348659003,0.557344064386318,0.5932203389830508,0.6263157894736843,0.7396021699819167,0.7453531598513011,0.5513698630136986,0.0
0.2945590994371482,0.25387596899224807,0.2941176470588236,0.33399602385685884,0.39571150097465885,0.45019157088122597,0.49496981891348096,0.448210922787194,0.47017543859649125,0.5063291139240506,0.47026022304832715,0.4503424657534246,0.0
0.474671669793621,0.42829457364341084,0.44624746450304265,0.4493041749502982,0.5107212475633528,0.4770114942528735,0.48088531187122746,0.4124293785310734,0.4298245614035088,0.4828209764918625,0.4944237918215613,0.6027397260273972,0.0
0.32082551594746717,0.3624031007751938,0.4969574036511156,0.5506958250497017,0.5224171539961013,0.46168582375478917,0.41649899396378276,0.2937853107344633,0.21403508771929824,0.22061482820976486,0.23420074349442377,0.285958904109589,0.0
0.29831144465290804,0.25775193798449614,0.2718052738336714,0.2823061630218688,0.31189083820662766,0.3639846743295019,0.4124748490945675,0.3634651600753296,0.3824561403508772,0.3797468354430379,0.3382899628252788,0.3527397260273972,0.0
0.4315196998123827,0.41860465116279066,0.4401622718052739,0.45328031809145125,0.4697855750487329,0.528735632183908,0.6438631790744468,0.6629001883239172,0.7228070175438597,0.7341772151898733,0.6486988847583643,0.48801369863013694,0.0
0.4371482176360225,0.501937984496124,0.6064908722109534,0.6660039761431411,0.7095516569200779,0.7356321839080459,0.7686116700201209,0.6572504708097928,0.5789473684210527,0.5009041591320071,0.4200743494423792,0.4400684931506849,0.0
0.45778611632270166,0.48062015503875966,0.5436105476673428,0.5526838966202783,0.5282651072124755,0.49042145593869724,0.460764587525151,0.3747645951035782,0.3754385964912281,0.3978300180831826,0.36059479553903345,0.3390410958904109,0.0
0.6172607879924953,0.5813953488372093,0.5760649087221096,0.5347912524850894,0.5224171539961013,0.5249042145593869,0.5311871227364187,0.4425612052730697,0.4263157894736842,0.42314647377938513,0.3736059479553903,0.4143835616438356,0.0
0.7692307692307692,0.6182170542635659,0.45841784989858014,0.28628230616302186,0.18323586744639375,0.18199233716475088,0.22736418511066403,0.24858757062146894,0.3403508771929825,0.4394213381555153,0.4591078066914498,0.5976027397260274,0.0
0.4146341463414634,0.3817829457364341,0.3914807302231238,0.3558648111332008,0.3391812865497076,0.3429118773946359,0.35814889336016104,0.3220338983050848,0.3456140350877193,0.35804701627486435,0.30855018587360594,0.32191780821917804,0.0
0.5328330206378987,0.5,0.515212981744422,0.4870775347912525,0.4697855750487329,0.48467432950191564,0.5030181086519115,0.4387947269303202,0.456140350877193,0.48643761301989147,0.44423791821561337,0.45890410958904104,0.0
0.5534709193245778,0.49612403100775193,0.5618661257606491,0.5785288270377733,0.5536062378167641,0.48467432950191564,0.48893360160965804,0.455743879472693,0.48947368421052634,0.5479204339963833,0.6078066914498141,0.7397260273972602,0.0
0.7148217636022514,0.6434108527131783,0.6348884381338743,0.6182902584493042,0.5867446393762183,0.5613026819923371,0.557344064386318,0.4971751412429379,0.524561403508772,0.566003616636528,0.5204460966542751,0.4691780821917808,0.0
0.49343339587242024,0.5736434108527132,0.7018255578093306,0.7157057654075546,0.7115009746588694,0.7183908045977011,0.750503018108652,0.6346516007532956,0.5789473684210527,0.5244122965641952,0.3940520446096654,0.3476027397260274,0.0
0.6604127579737336,0.6414728682170543,0.6592292089249493,0.636182902584493,0.5906432748538011,0.5881226053639846,0.619718309859155,0.5461393596986818,0.5789473684210527,0.6455696202531644,0.6505576208178439,0.6523972602739726,0.0
0.4315196998123827,0.3643410852713178,0.3549695740365112,0.3280318091451292,0.3157894736842105,0.3295019157088122,0.37022132796780693,0.36534839924670437,0.4228070175438597,0.44846292947558763,0.38104089219330856,0.33732876712328763,0.0
0.5572232645403377,0.5658914728682171,0.5943204868154158,0.562624254473161,0.5224171539961013,0.5076628352490421,0.5251509054325957,0.4613935969868173,0.4964912280701755,0.5316455696202531,0.4851301115241636,0.4366438356164383,0.0
0.3846153846153846,0.3527131782945736,0.3874239350912779,0.38966202783300197,0.38791423001949316,0.3812260536398467,0.38832997987927576,0.3220338983050848,0.3631578947368421,0.4195298372513562,0.4163568773234201,0.3904109589041096,0.0
0.37523452157598497,0.3313953488372093,0.3651115618661258,0.3976143141153081,0.43664717348927873,0.5191570881226053,0.619718309859155,0.6139359698681732,0.6508771929824562,0.7160940325497287,0.6821561338289963,0.5428082191780822,0.0
0.425891181988743,0.46511627906976744,0.5679513184584178,0.6381709741550695,0.6939571150097466,0.7011494252873562,0.6619718309859156,0.5178907721280602,0.47017543859649125,0.4683544303797468,0.4144981412639405,0.36130136986301364,0.0
0.4165103189493433,0.3643410852713178,0.411764705882353,0.42147117296222664,0.46393762183235865,0.49999999999999994,0.5271629778672033,0.448210922787194,0.44912280701754387,0.46292947558770337,0.4070631970260223,0.4366438356164383,0.0
0.49530956848030017,0.4050387596899225,0.3955375253549696,0.34592445328031807,0.31773879142300193,0.33716475095785436,0.34406438631790753,0.30131826741996237,0.33859649122807023,0.38336347197106685,0.36617100371747213,0.3698630136986301,0.0
0.44840525328330205,0.43410852713178294,0.5354969574036511,0.5805168986083499,0.5555555555555556,0.5651340996168581,0.6036217303822938,0.5386064030131826,0.5333333333333333,0.5443037974683543,0.4944237918215613,0.45890410958904104,0.0
0.5178236397748592,0.5271317829457365,0.5638945233265721,0.5586481113320079,0.5536062378167641,0.5613026819923371,0.619718309859155,0.576271186440678,0.612280701754386,0.6383363471971066,0.620817843866171,0.601027397260274,0.0
0.3714821763602251,0.41279069767441856,0.5476673427991887,0.6202783300198806,0.6023391812865497,0.5651340996168581,0.5191146881287727,0.4086629001883239,0.4947368421052632,0.5334538878842676,0.5315985130111524,0.6438356164383561,0.0
0.5422138836772983,0.5542635658914729,0.6369168356997972,0.6481113320079522,0.6218323586744638,0.5804597701149424,0.563380281690141,0.4595103578154426,0.4736842105263158,0.5226039783001808,0.5018587360594795,0.595890410958904,0.0
0.5159474671669794,0.4825581395348837,0.4969574036511156,0.4493041749502982,0.4074074074074074,0.39463601532567044,0.38832997987927576,0.3559322033898305,0.4280701754385965,0.5009041591320071,0.4962825278810409,0.5890410958904109,0.0
0.574108818011257,0.43992248062015504,0.308316430020284,0.17296222664015903,0.09161793372319688,0.07662835249042138,0.10865191146881292,0.15254237288135597,0.2929824561403509,0.3978300180831826,0.4368029739776952,0.5136986301369862,0.0
0.5309568480300187,0.5,0.4969574036511156,0.43339960238568587,0.4405458089668616,0.4655172413793103,0.5150905432595574,0.4934086629001883,0.5421052631578948,0.5786618444846292,0.5130111524163569,0.4640410958904109,0.0
0.33583489681050654,0.31007751937984496,0.38945233265720086,0.43538767395626243,0.4756335282651072,0.4865900383141762,0.4647887323943663,0.3559322033898305,0.33859649122807023,0.376130198915009,0.362453531598513,0.4383561643835616,0.0
0.4352720450281426,0.3817829457364341,0.40770791075050716,0.441351888667992,0.4775828460038986,0.5210727969348659,0.5352112676056339,0.4689265536723164,0.5035087719298246,0.5641952983725135,0.5576208178438662,0.5342465753424657,0.0
0.3545966228893058,0.30426356589147285,0.30425963488843816,0.2823061630218688,0.28654970760233917,0.3026819923371647,0.3199195171026158,0.2843691148775894,0.33333333333333337,0.3725135623869801,0.3364312267657993,0.3527397260273972,0.0
